name,land.allocation,harvested.land,yield,expectedYield,expectedPrice,cost,expectedProfit,shareWeight,year,scenario
snow_Maine,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Louisiana,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Louisiana,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Louisiana,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Louisiana,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Kentucky,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Kentucky,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Kentucky,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Kentucky,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Kansas,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Kansas,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Kansas,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Kansas,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Iowa,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Iowa,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Iowa,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Iowa,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Indiana,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Indiana,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Indiana,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Indiana,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Illinois,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Illinois,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Illinois,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Illinois,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Idaho,8.18649,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Idaho,8.18649,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Idaho,8.18649,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Idaho,8.18649,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Georgia,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Georgia,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Georgia,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Georgia,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Florida,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Florida,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Florida,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Florida,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_District of Columbia,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_District of Columbia,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_District of Columbia,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_District of Columbia,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Delaware,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Delaware,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Delaware,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Delaware,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Connecticut,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Connecticut,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Connecticut,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Connecticut,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Colorado,61.3386,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Colorado,61.3386,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Colorado,61.3386,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Colorado,61.3386,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_California,4.08366,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_California,4.08366,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_California,4.08366,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_California,4.08366,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Arkansas,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Arkansas,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Arkansas,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Arkansas,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Arizona,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Arizona,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Arizona,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Arizona,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
snow_Alabama,0,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
snow_Alabama,0,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
snow_Alabama,0,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
snow_Alabama,0,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Wyoming,258.13044,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Wyoming,258.13044,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Wyoming,258.13044,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Wyoming,258.13044,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Wisconsin,15.43086,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Wisconsin,15.43086,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Wisconsin,15.43086,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Wisconsin,15.43086,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_West Virginia,51.37659,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_West Virginia,51.37659,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_West Virginia,51.37659,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_West Virginia,51.37659,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Washington,321.0156,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Washington,321.0156,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Washington,321.0156,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Washington,321.0156,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Virginia,34.25463,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Virginia,34.25463,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Virginia,34.25463,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Virginia,34.25463,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Vermont,3.80286,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Vermont,3.80286,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Vermont,3.80286,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Vermont,3.80286,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Utah,2372.10165,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Utah,2372.10165,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Utah,2372.10165,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Utah,2372.10165,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Texas,493.73181,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Texas,493.73181,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Texas,493.73181,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Texas,493.73181,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Tennessee,20.80368,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Tennessee,20.80368,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Tennessee,20.80368,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Tennessee,20.80368,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_South Dakota,167.35383,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_South Dakota,167.35383,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_South Dakota,167.35383,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_South Dakota,167.35383,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_South Carolina,44.61075,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_South Carolina,44.61075,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_South Carolina,44.61075,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_South Carolina,44.61075,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Rhode Island,3.46824,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Rhode Island,3.46824,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Rhode Island,3.46824,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Rhode Island,3.46824,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Pennsylvania,49.78458,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Pennsylvania,49.78458,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Pennsylvania,49.78458,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Pennsylvania,49.78458,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Oregon,335.22138,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Oregon,335.22138,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Oregon,335.22138,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Oregon,335.22138,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Oklahoma,44.04015,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Oklahoma,44.04015,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Oklahoma,44.04015,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Oklahoma,44.04015,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Ohio,25.1838,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Ohio,25.1838,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Ohio,25.1838,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Ohio,25.1838,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_North Dakota,43.16238,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_North Dakota,43.16238,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_North Dakota,43.16238,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_North Dakota,43.16238,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_North Carolina,69.07554,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_North Carolina,69.07554,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_North Carolina,69.07554,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_North Carolina,69.07554,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_New York,31.41054,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_New York,31.41054,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_New York,31.41054,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_New York,31.41054,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_New Mexico,336.90654,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_New Mexico,336.90654,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_New Mexico,336.90654,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_New Mexico,336.90654,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_New Jersey,14.29641,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_New Jersey,14.29641,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_New Jersey,14.29641,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_New Jersey,14.29641,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_New Hampshire,10.61613,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_New Hampshire,10.61613,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_New Hampshire,10.61613,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_New Hampshire,10.61613,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Nevada,873.5247,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Nevada,873.5247,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Nevada,873.5247,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Nevada,873.5247,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Nebraska,13.75704,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Nebraska,13.75704,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Nebraska,13.75704,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Nebraska,13.75704,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Montana,213.71958,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Montana,213.71958,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Montana,213.71958,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Montana,213.71958,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Missouri,27.72081,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Missouri,27.72081,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Missouri,27.72081,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Missouri,27.72081,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Mississippi,26.12205,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Mississippi,26.12205,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Mississippi,26.12205,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Mississippi,26.12205,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Minnesota,32.69259,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Minnesota,32.69259,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Minnesota,32.69259,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Minnesota,32.69259,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Michigan,82.47015,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Michigan,82.47015,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Michigan,82.47015,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Michigan,82.47015,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Massachusetts,35.85708,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Massachusetts,35.85708,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Massachusetts,35.85708,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Massachusetts,35.85708,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Maryland,11.85723,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Maryland,11.85723,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Maryland,11.85723,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Maryland,11.85723,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Maine,53.30286,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Maine,53.30286,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Maine,53.30286,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Maine,53.30286,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Louisiana,63.74889,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Louisiana,63.74889,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Louisiana,63.74889,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Louisiana,63.74889,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Kentucky,49.34907,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Kentucky,49.34907,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Kentucky,49.34907,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Kentucky,49.34907,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Kansas,15.27156,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Kansas,15.27156,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Kansas,15.27156,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Kansas,15.27156,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Iowa,6.93621,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Iowa,6.93621,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Iowa,6.93621,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Iowa,6.93621,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Indiana,10.83483,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Indiana,10.83483,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Indiana,10.83483,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Indiana,10.83483,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Illinois,12.70521,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Illinois,12.70521,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Illinois,12.70521,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Illinois,12.70521,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Idaho,284.76135,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Idaho,284.76135,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Idaho,284.76135,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Idaho,284.76135,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Georgia,56.40696,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Georgia,56.40696,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Georgia,56.40696,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Georgia,56.40696,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Florida,97.4169,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Florida,97.4169,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Florida,97.4169,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Florida,97.4169,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_District of Columbia,0.00198,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_District of Columbia,0.00198,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_District of Columbia,0.00198,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_District of Columbia,0.00198,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Delaware,2.09259,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Delaware,2.09259,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Delaware,2.09259,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Delaware,2.09259,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Connecticut,4.68153,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Connecticut,4.68153,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Connecticut,4.68153,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Connecticut,4.68153,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Colorado,419.3775,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Colorado,419.3775,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Colorado,419.3775,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Colorado,419.3775,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_California,2039.04504,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_California,2039.04504,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_California,2039.04504,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_California,2039.04504,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Arkansas,22.31667,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Arkansas,22.31667,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Arkansas,22.31667,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Arkansas,22.31667,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Arizona,703.8762299999999,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Arizona,703.8762299999999,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Arizona,703.8762299999999,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Arizona,703.8762299999999,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
barren_Alabama,40.54293,NA,NA,NA,NA,NA,12872995,1,2010,Reference_Perfect_PCHES
barren_Alabama,40.54293,NA,NA,NA,NA,NA,12872995,1,2015,Reference_Perfect_PCHES
barren_Alabama,40.54293,NA,NA,NA,NA,NA,12872995,1,2020,Reference_Perfect_PCHES
barren_Alabama,40.54293,NA,NA,NA,NA,NA,12872995,1,2050,Reference_Perfect_PCHES
shrub_Wyoming,2978.5103948848496,NA,NA,NA,NA,NA,12872995,0.5147597014242141,2010,Reference_Perfect_PCHES
shrub_Wyoming,2980.1301598064006,NA,NA,NA,NA,NA,12872995,0.5147597014242141,2015,Reference_Perfect_PCHES
shrub_Wyoming,2981.1184527191776,NA,NA,NA,NA,NA,12872995,0.5147597014242141,2020,Reference_Perfect_PCHES
shrub_Wyoming,2978.862274854828,NA,NA,NA,NA,NA,12872995,0.5147597014242141,2050,Reference_Perfect_PCHES
grass_Wyoming,0,NA,NA,NA,NA,NA,12872995,0,2010,Reference_Perfect_PCHES
grass_Wyoming,0,NA,NA,NA,NA,NA,12872995,0,2015,Reference_Perfect_PCHES
grass_Wyoming,0,NA,NA,NA,NA,NA,12872995,0,2020,Reference_Perfect_PCHES
grass_Wyoming,0,NA,NA,NA,NA,NA,12872995,0,2050,Reference_Perfect_PCHES
